path|transcript
/data/TORGO/aged_matched_healthy/FC03_1_0404.wav|no
/data/TORGO/aged_matched_healthy/FC03_3_0125.wav|sheet
/data/TORGO/aged_matched_healthy/FC03_1_0115.wav|yet he still thinks as swiftly as ever
/data/TORGO/aged_matched_healthy/FC03_1_0038.wav|bubble
/data/TORGO/aged_matched_healthy/FC03_1_0313.wav|bit
/data/TORGO/aged_matched_healthy/FC03_1_0277.wav|fat
/data/TORGO/aged_matched_healthy/FC03_2_0268.wav|fed
/data/TORGO/aged_matched_healthy/FC03_3_0149.wav|row
/data/TORGO/aged_matched_healthy/FC03_3_0208.wav|Cable confirmation it said translated
/data/TORGO/aged_matched_healthy/FC03_1_0214.wav|I just try to do my best
/data/TORGO/aged_matched_healthy/FC03_1_0042.wav|bat
/data/TORGO/aged_matched_healthy/FC03_1_0127.wav|he dresses himself in an ancient black frock coat
/data/TORGO/aged_matched_healthy/FC03_2_0025.wav|Then wed really have someplace to go
/data/TORGO/aged_matched_healthy/FC03_2_0288.wav|member
/data/TORGO/aged_matched_healthy/FC03_1_0353.wav|This is a period of transition for me
/data/TORGO/aged_matched_healthy/FC03_2_0342.wav|renter
/data/TORGO/aged_matched_healthy/FC03_2_0056.wav|in
/data/TORGO/aged_matched_healthy/FC03_2_0215.wav|air
/data/TORGO/aged_matched_healthy/FC03_3_0134.wav|Be prepared for odd behavior from friends
/data/TORGO/aged_matched_healthy/FC03_2_0354.wav|beat
/data/TORGO/aged_matched_healthy/FC03_3_0156.wav|He took heart and played
/data/TORGO/aged_matched_healthy/FC03_1_0145.wav|were
/data/TORGO/aged_matched_healthy/FC03_1_0238.wav|deer
/data/TORGO/aged_matched_healthy/FC03_1_0294.wav|leak
/data/TORGO/aged_matched_healthy/FC03_2_0314.wav|six
/data/TORGO/aged_matched_healthy/FC03_2_0302.wav|I havent seen that friend for years
/data/TORGO/aged_matched_healthy/FC03_1_0133.wav|rocks
/data/TORGO/aged_matched_healthy/FC03_3_0057.wav|hail
/data/TORGO/aged_matched_healthy/FC03_1_0368.wav|dart
/data/TORGO/aged_matched_healthy/FC03_1_0248.wav|bad
/data/TORGO/aged_matched_healthy/FC03_3_0038.wav|add
/data/TORGO/aged_matched_healthy/FC03_1_0147.wav|pad
/data/TORGO/aged_matched_healthy/FC03_1_0221.wav|slip
/data/TORGO/aged_matched_healthy/FC03_2_0181.wav|Coconut cream pie makes a nice dessert
/data/TORGO/aged_matched_healthy/FC03_2_0008.wav|dead
/data/TORGO/aged_matched_healthy/FC03_3_0106.wav|Even a simple vocabulary contains symbols
/data/TORGO/aged_matched_healthy/FC03_3_0180.wav|hat
/data/TORGO/aged_matched_healthy/FC03_3_0009.wav|cat
/data/TORGO/aged_matched_healthy/FC03_1_0333.wav|and
/data/TORGO/aged_matched_healthy/FC03_2_0278.wav|it
/data/TORGO/aged_matched_healthy/FC03_3_0042.wav|tile
/data/TORGO/aged_matched_healthy/FC03_2_0200.wav|show
/data/TORGO/aged_matched_healthy/FC03_2_0317.wav|five
/data/TORGO/aged_matched_healthy/FC03_1_0134.wav|shear
/data/TORGO/aged_matched_healthy/FC03_3_0119.wav|He has played very well
/data/TORGO/aged_matched_healthy/FC03_2_0293.wav|I was pleased with the way things went
/data/TORGO/aged_matched_healthy/FC03_3_0086.wav|We talked about the situation
/data/TORGO/aged_matched_healthy/FC03_1_0093.wav|feet
/data/TORGO/aged_matched_healthy/FC03_1_0031.wav|sticks
/data/TORGO/aged_matched_healthy/FC03_2_0068.wav|rest
/data/TORGO/aged_matched_healthy/FC03_1_0201.wav|near
/data/TORGO/aged_matched_healthy/FC03_2_0300.wav|row
/data/TORGO/aged_matched_healthy/FC03_2_0283.wav|fit
/data/TORGO/aged_matched_healthy/FC03_1_0372.wav|She wore warm fleecy woolen overalls
/data/TORGO/aged_matched_healthy/FC03_3_0122.wav|mile
/data/TORGO/aged_matched_healthy/FC03_1_0105.wav|Except in the winter when the ooze or snow or ice prevents
/data/TORGO/aged_matched_healthy/FC03_2_0015.wav|Please open the window quickly
/data/TORGO/aged_matched_healthy/FC03_1_0265.wav|back
/data/TORGO/aged_matched_healthy/FC03_3_0114.wav|take
/data/TORGO/aged_matched_healthy/FC03_1_0350.wav|reek
/data/TORGO/aged_matched_healthy/FC03_2_0214.wav|blend
/data/TORGO/aged_matched_healthy/FC03_3_0205.wav|weep
/data/TORGO/aged_matched_healthy/FC03_3_0155.wav|owe
/data/TORGO/aged_matched_healthy/FC03_3_0115.wav|ache
/data/TORGO/aged_matched_healthy/FC03_2_0054.wav|dress
/data/TORGO/aged_matched_healthy/FC03_1_0401.wav|The misguided souls have lost their way
/data/TORGO/aged_matched_healthy/FC03_3_0201.wav|We knew we werent doing well
/data/TORGO/aged_matched_healthy/FC03_2_0377.wav|The golfing fathers ruled in his favor
/data/TORGO/aged_matched_healthy/FC03_2_0266.wav|sport
/data/TORGO/aged_matched_healthy/FC03_1_0110.wav|lead
/data/TORGO/aged_matched_healthy/FC03_1_0171.wav|steer
/data/TORGO/aged_matched_healthy/FC03_1_0209.wav|Nothing is as offensive as innocence
/data/TORGO/aged_matched_healthy/FC03_1_0208.wav|Just one side got wet
/data/TORGO/aged_matched_healthy/FC03_2_0045.wav|Did dad do academic bidding
/data/TORGO/aged_matched_healthy/FC03_2_0092.wav|romeo
/data/TORGO/aged_matched_healthy/FC03_1_0151.wav|This was easy for us
/data/TORGO/aged_matched_healthy/FC03_1_0005.wav|born
/data/TORGO/aged_matched_healthy/FC03_1_0393.wav|Carl lives in a lively home
/data/TORGO/aged_matched_healthy/FC03_3_0034.wav|Have no fear if you come alone
/data/TORGO/aged_matched_healthy/FC03_3_0137.wav|hold
/data/TORGO/aged_matched_healthy/FC03_1_0109.wav|Twice each day he plays skillfully and with zest upon our small organ
/data/TORGO/aged_matched_healthy/FC03_2_0018.wav|You can ride stagecoach
/data/TORGO/aged_matched_healthy/FC03_1_0025.wav|air
/data/TORGO/aged_matched_healthy/FC03_1_0249.wav|three
/data/TORGO/aged_matched_healthy/FC03_1_0140.wav|If you destroy confidence in banks you do something to the economy he said
/data/TORGO/aged_matched_healthy/FC03_1_0312.wav|Both injuries were to the same leg
/data/TORGO/aged_matched_healthy/FC03_1_0334.wav|much
/data/TORGO/aged_matched_healthy/FC03_2_0135.wav|in
/data/TORGO/aged_matched_healthy/FC03_3_0044.wav|The structures housing the apartments are of masonry and frame construction
/data/TORGO/aged_matched_healthy/FC03_2_0081.wav|ham
/data/TORGO/aged_matched_healthy/FC03_2_0031.wav|whisky
/data/TORGO/aged_matched_healthy/FC03_3_0162.wav|Regular attendance is seldom required
/data/TORGO/aged_matched_healthy/FC03_1_0336.wav|split
/data/TORGO/aged_matched_healthy/FC03_2_0062.wav|liquor
/data/TORGO/aged_matched_healthy/FC03_1_0118.wav|We have often urged him to walk more and smoke less
/data/TORGO/aged_matched_healthy/FC03_1_0291.wav|lima
/data/TORGO/aged_matched_healthy/FC03_1_0337.wav|spit
/data/TORGO/aged_matched_healthy/FC03_3_0147.wav|He cant abide mistakes in his own game
/data/TORGO/aged_matched_healthy/FC03_2_0029.wav|This is a good place though small
/data/TORGO/aged_matched_healthy/FC03_1_0267.wav|I scrubbed the floors thoroughly
/data/TORGO/aged_matched_healthy/FC03_3_0070.wav|sake
/data/TORGO/aged_matched_healthy/FC03_2_0353.wav|beast
/data/TORGO/aged_matched_healthy/FC03_2_0237.wav|lake
/data/TORGO/aged_matched_healthy/FC03_2_0148.wav|Do they make any money
/data/TORGO/aged_matched_healthy/FC03_1_0016.wav|pat
/data/TORGO/aged_matched_healthy/FC03_3_0152.wav|sort
/data/TORGO/aged_matched_healthy/FC03_1_0158.wav|All the big baseball players get traded
/data/TORGO/aged_matched_healthy/FC03_1_0299.wav|pitting
/data/TORGO/aged_matched_healthy/FC03_3_0020.wav|ease
/data/TORGO/aged_matched_healthy/FC03_2_0205.wav|The four brothers looked identical
/data/TORGO/aged_matched_healthy/FC03_1_0217.wav|play
/data/TORGO/aged_matched_healthy/FC03_1_0282.wav|thorn
/data/TORGO/aged_matched_healthy/FC03_1_0028.wav|double
/data/TORGO/aged_matched_healthy/FC03_1_0091.wav|rave
/data/TORGO/aged_matched_healthy/FC03_3_0027.wav|hash
/data/TORGO/aged_matched_healthy/FC03_2_0379.wav|She suggested we all have dinner together
/data/TORGO/aged_matched_healthy/FC03_2_0046.wav|bread
/data/TORGO/aged_matched_healthy/FC03_2_0351.wav|sea
/data/TORGO/aged_matched_healthy/FC03_1_0301.wav|When all else fails use force
/data/TORGO/aged_matched_healthy/FC03_3_0116.wav|leak
/data/TORGO/aged_matched_healthy/FC03_2_0243.wav|I called two different painters
/data/TORGO/aged_matched_healthy/FC03_2_0334.wav|zero
/data/TORGO/aged_matched_healthy/FC03_3_0110.wav|dial
/data/TORGO/aged_matched_healthy/FC03_2_0155.wav|toe
/data/TORGO/aged_matched_healthy/FC03_2_0128.wav|Life is short and precious
/data/TORGO/aged_matched_healthy/FC03_2_0371.wav|woe
/data/TORGO/aged_matched_healthy/FC03_2_0389.wav|zero
/data/TORGO/aged_matched_healthy/FC03_2_0348.wav|seven
/data/TORGO/aged_matched_healthy/FC03_1_0397.wav|witch
/data/TORGO/aged_matched_healthy/FC03_2_0244.wav|gill
/data/TORGO/aged_matched_healthy/FC03_2_0328.wav|Addition and subtraction are learned skills
/data/TORGO/aged_matched_healthy/FC03_1_0130.wav|cheer
/data/TORGO/aged_matched_healthy/FC03_2_0152.wav|cakes
/data/TORGO/aged_matched_healthy/FC03_2_0167.wav|shin
/data/TORGO/aged_matched_healthy/FC03_2_0291.wav|see
/data/TORGO/aged_matched_healthy/FC03_3_0025.wav|aches
/data/TORGO/aged_matched_healthy/FC03_3_0046.wav|rise
/data/TORGO/aged_matched_healthy/FC03_2_0267.wav|tug
/data/TORGO/aged_matched_healthy/FC03_2_0323.wav|Mom strongly dislikes appetizers
/data/TORGO/aged_matched_healthy/FC03_1_0062.wav|feet
/data/TORGO/aged_matched_healthy/FC03_2_0117.wav|neat
/data/TORGO/aged_matched_healthy/FC03_1_0132.wav|I tried to tell people in the community
/data/TORGO/aged_matched_healthy/FC03_3_0078.wav|are
/data/TORGO/aged_matched_healthy/FC03_1_0117.wav|We have often urged him to walk more and smoke less
/data/TORGO/aged_matched_healthy/FC03_2_0245.wav|gill
/data/TORGO/aged_matched_healthy/FC03_1_0184.wav|of
/data/TORGO/aged_matched_healthy/FC03_2_0107.wav|Most young rise early every morning
/data/TORGO/aged_matched_healthy/FC03_3_0157.wav|The store serves meals every day
/data/TORGO/aged_matched_healthy/FC03_2_0061.wav|uniform
/data/TORGO/aged_matched_healthy/FC03_1_0119.wav|for
/data/TORGO/aged_matched_healthy/FC03_2_0177.wav|sew
/data/TORGO/aged_matched_healthy/FC03_2_0119.wav|sheet
/data/TORGO/aged_matched_healthy/FC03_2_0106.wav|sitter
/data/TORGO/aged_matched_healthy/FC03_1_0253.wav|pat
/data/TORGO/aged_matched_healthy/FC03_2_0078.wav|meat
/data/TORGO/aged_matched_healthy/FC03_2_0344.wav|nine
/data/TORGO/aged_matched_healthy/FC03_1_0058.wav|torn
/data/TORGO/aged_matched_healthy/FC03_3_0177.wav|pant
/data/TORGO/aged_matched_healthy/FC03_2_0248.wav|Ive kept it with me ever since
/data/TORGO/aged_matched_healthy/FC03_3_0072.wav|peas
/data/TORGO/aged_matched_healthy/FC03_2_0372.wav|The sun died at night
/data/TORGO/aged_matched_healthy/FC03_2_0097.wav|Help Greg to pick a peck of potatoes
/data/TORGO/aged_matched_healthy/FC03_3_0051.wav|chap
/data/TORGO/aged_matched_healthy/FC03_2_0316.wav|beep
/data/TORGO/aged_matched_healthy/FC03_1_0328.wav|Before Thursdays exam review every formula
/data/TORGO/aged_matched_healthy/FC03_1_0285.wav|spain
/data/TORGO/aged_matched_healthy/FC03_1_0059.wav|You wished to know all about my grandfather
/data/TORGO/aged_matched_healthy/FC03_2_0212.wav|Biblical scholars argue history
/data/TORGO/aged_matched_healthy/FC03_3_0083.wav|racks
/data/TORGO/aged_matched_healthy/FC03_1_0161.wav|though
/data/TORGO/aged_matched_healthy/FC03_2_0333.wav|four
/data/TORGO/aged_matched_healthy/FC03_2_0113.wav|A good attitude is unbeatable
/data/TORGO/aged_matched_healthy/FC03_3_0001.wav|This he added brought about petty jealousies and petty personal grievances
/data/TORGO/aged_matched_healthy/FC03_1_0389.wav|cart
/data/TORGO/aged_matched_healthy/FC03_2_0188.wav|chair
